# Real device fixtures: <expected device type>\t<agent>.
#
# Nothing here is a bot. That is the point: bot detection leans on generic
# tokens, and this file is the precision half of the bargain, sampled across the
# distinct shapes of the source set so the browsers, phones, feature phones and
# consoles of twenty years all get a say. TestDeviceFixturesAreNotBots asserts
# no row reads as a crawler; the device type is asserted where we claim one.
#
# Agent strings collected from the sources credited in testdata/NOTICE.md and
# redistributed under their licences. The expectations beside them are this
# project's own: a row is a claim about what the agent means, not a snapshot of
# whatever the parser said the day it was written.

Phone	Mozilla/5.0 (Linux; U; Android 2.3.4; el-gr; Huawei Ideos Build/GRJ22) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.4; en-US; TCL_A909 Build/GINGERBREAD) AppleWebKit/528.5+ (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1 UCBrowser/8.7.0.315 Mobile
Phone	Mozilla/5.0 (Linux; U; Android 2.3.4; en-au; HTC_SensationXE_Beats_Z715a Build/GRJ22) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.4; en-ca; HTC_Flyer_P512_NA Build/GRJ22) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.4; en-gb; LT170 Build/GRJ22) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.4; en-gb; bq DaVinci Build/GRJ22) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.4; en-us ; SPH-M930 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1/UCBrowser/8.2.2.139/145/355
TV	Mozilla/5.0 (Linux; U; Android 2.3.4; en-us; BNTV250A Build/GINGERBREAD) AppleWebKit/533.1 (KHTML
Phone	Mozilla/5.0 (Linux; U; Android 2.3.4; en-us; DROID2 GLOBAL A956 Build/4.5.1_57_D2GA-59) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.4; en-us; HTC ThunderBolt Build/GRJ22) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.4; en-us; HTC_Runnymede Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.4; en-us; Inspire 4g Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1 androidAppVersion/2.0.3 AndroidWebkitWrapper
Phone	Mozilla/5.0 (Linux; U; Android 2.3.4; en-us; LG-E730 Build/GRJ22) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1 MMS/LG-Android-MMS-V1.2
Phone	Mozilla/5.0 (Linux; U; Android 2.3.4; en-us; Lenovo A1-32AJ0 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.4; en-us; SAMSUNG GT-B5510 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.4; en-us; USCC-US855 Build/GRJ22) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.4; en-us; e1107_v73_ddb1 Build/GRJ22) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.4; es-es; ZTE-860U Build/GRJ22) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.4; ja-jp; 008Z Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.4; ko-kr; LG-su370 Build/GRJ22) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.4; ru-ru; HTC_Flyer_P510e Build/GRJ22) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.4; ru-ru; USCCADR6230US Build/GRJ22) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.4; zh-cn; HTC Raider 4G with Beats Audio Build/GRJ22) UC AppleWebKit/530+ (KHTML, like Gecko) Mobile Safari/530
Phone	Mozilla/5.0 (Linux; U; Android 2.3.4; zh-cn; MOT-XT883/5.5.1-1_GC-49; 540*960; CTC/2.0) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.4; zh-cn; htccn_chs-HTC S610d Build/GINGERBREAD_MR1) AppleWebKit/533.1 (KHTML,like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5 us-en; USCC-ALCATEL-one-touch-988 Build/SlackerUA) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; -us; Mi363 Build/GRJ90) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; En-US; Andi_4.3a Build/GRJ90) AppleWebKit/534.31 (KHTML, Like Gecko) UCBrowser/9.2.3.324 U3/0.8.0 Mobile Safari/534.31
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; En-US; Coolpad 7019A Build/GRJ90) AppleWebKit/533.1 (KHTML, Like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; En-US; Lemon P9 Build/MocorDroid2.3.5) AppleWebKit/534.31 (KHTML, Like Gecko) UCBrowser/9.3.2.349 U3/0.8.0 Mobile Safari/534.31
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; En-US; TCL_A966 Build/GRJ90) AppleWebKit/533.1 (KHTML, Like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; En-au; ZTE T28 Prepaid Build/GRJ22) AppleWebKit/533.1 (KHTML, Like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; En-in; Fly F40 Build/MocorDroid2.3.5) AppleWebKit/533.1 (KHTML, Like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; En-us; Atlas W Build/GRJ22) AppleWebKit/533.1 (KHTML, Like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; En-us; Fly IQ238 Build/MocorDroid2.3.5) AppleWebKit/533.1 (KHTML, Like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; En-us; Motorola Photon Build/4.5.1A_SUN_USC_19.0) AppleWebKit/533.1 (KHTML, Like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; En-us; Tmn Smart A7 Build/GRJ22) AppleWebKit/533.1 (KHTML, Like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; En-us; YL-Coolpad_7260 Build/GRJ90) AppleWebKit/533.1 (KHTML, Like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; Ja-jp; INFOBAR C01 Build/S1190) AppleWebKit/533.1 (KHTML, Like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; Pt-br ; GT-S5360B Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1/UCBrowser/8.3.0.143/145/352
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; Ug-; YL-Coolpad_5210S Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, Like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; Zh-cn; Coolpad 5210A Build/GRJ90) AppleWebKit/533.1 (KHTML, Like Gecko) Version/4.0 Mobile Safari/533.1 Baiduboxapp/4.5.1 (Baidu; P1 2.3.5)
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; ar-eg; IQTALK Build/GRJ90) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; bn-bd; iris 401e Build/LAVA-iris401e-bengali-S103) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; de-ch; HTC/Explorer/1.29.166.3 Build/GRJ90) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; de-de; ALCATEL ONE TOUCH 918N Build/GRJ90) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; de-de; Blade S Build/GRJ22) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; de-de; GT-S5570I Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; de-de; HTC ONE X Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; de-de; HTC-X315E Build/GRJ90) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; de-de; HTC_Desire_SMS Build/GRJ90) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; de-de; HUAWEI G7500 Build/HUAWEIG7500) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; de-de; Micromax A73 Build/GRJ90) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; de-de; SGH-T679M Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; de-de; U8510 w/ EclipseROM Build/HuaweiU8510) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; de-de; V9A Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; en-; BLU Tigo Build/GRJ90) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; en-US; DROIDZ_Force Build/MocorDroid2.3.5) AppleWebKit/528.5+ (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1 UCBrowser/8.7.0.315 Mobile
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; en-US; PAP3500_DUO Build/GRJ90) AppleWebKit/528.5+ (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1 UCBrowser/8.7.0.337 Mobile
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; en-US; ZTE T12 Build/GRJ90) AppleWebKit/534.31 (KHTML, like Gecko) UCBrowser/9.3.0.321 U3/0.8.0 Mobile Safari/534.31
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; en-au; HTC_SensationXL_Beats_X315b Build/GRJ90) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; en-gb; Explay A350 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; en-gb; TCL A998 Build/TS-BF-AP-003) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; en-in; Micromax A54 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; Aqua T6 Build/MocorDroid2.3.5) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; DASH MUSIC J101 Build/GRJ90) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; DROID4 4G Build/6.5.1_73_DR4-218) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HS-U2 Build/GRJ90) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; HTC Inspire Build/GRJ90) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; Huawei-U8651 Build/HuaweiU8651B852) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; IQ238 Build/MocorDroid2.3.5) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; MALATA Z100A Build/GRJ90) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; Motorola Atrix 4G MB860 Build/4.5.91) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; VS8000 Build/GRJ90) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; XT910K Build/6.5.1-8_SDK-31_LE-58) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; es-mx; ALCATEL_one_touch_995A Build/TS-BF-AP-003) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; pt-BR; Dell_Streak_Pro Build/GRJ90) AppleWebKit/528.5+ (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1 UCBrowser/8.7.0.315 Mobile
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; ru ; VitMod_ExtraLite 1.6.5.fullodex for HTC HD7 Pro Build/GRJ90) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1/UCBrowser/8.3.0.143/145/40
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; ru-ru; HTC_DesireS_S510e Build/GRJ90) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; ru-ru; TCL_A966_RUS Build/GRJ90) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; zh-CN; DOOV_D300 Build/MocorDroid2.3.5) AppleWebKit/534.31 (KHTML, like Gecko) UCBrowser/8.8.3.278 U3/0.8.0 Mobile Safari/534.31
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; zh-cn; A209 Build/GRJ90) AppleWebKit/530.17 (KHTML, like Gecko) FlyFlow/2.3 Version/4.0 Mobile Safari/530.17 baidubrowser/042_41.82.3.2_diordna_008_084/eebook_01_5.3.2_902A/1000346d/BE4726B724D7F6CCBA345CBFACA52008|
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; zh-cn; Coolpad 7005 Build/GRJ90) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; zh-cn; HTC T9299+ Build/GRJ90) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; zh-cn; Light Tab 2W Build/GINGERBREAD) UC AppleWebKit/534.31 (KHTML, like Gecko) Mobile Safari/534.31
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; zh-cn; YL-Coolpad 5218D Build/GRJ90) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; zh-cn; sprd-A1000/1.0 Android/2.3.5 Release/05.14.2013 Browser/AppleWebKit533.1 Build/MocorDroid2.3.5) AppleWebKit533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; zh-cn; sprd-iNote-mini/1.0 Android/2.3.5 Release/05.05.2013 Browser/AppleWebKit533.1 Build/MocorDroid2.3.5) AppleWebKit533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.5; zh-tw; XT532 Build/V4.240) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6 us-en; T-Mobile myTouch Q Build/SlackerUA) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; -gb; ALCATEL ONE TOUCH 985N Build/GRK39F) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; En-; SGH-T589W Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, Like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; En-IN; ZTE N788 Build/GRK39F) AppleWebKit/534.30 (KHTML, Like Gecko) Version/4.0 Mobile Safari/534.30
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; En-US; Aqua Trendy Build/GRK39F) AppleWebKit/534.31 (KHTML, Like Gecko) UCBrowser/9.0.2.299 U3/0.8.0 Mobile Safari/534.31
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; En-US; E620 Build/GRK39F) AppleWebKit/534.30 (KHTML, Like Gecko) Version/4.0 Mobile Safari/534.30
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; En-US; IMO S78 Build/GRK39F) AppleWebKit/534.31 (KHTML, Like Gecko) UCBrowser/9.0.1.275 U3/0.8.0 Mobile Safari/534.31
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; En-US; LEMON P7 Build/GRK39F) AppleWebKit/533.1 (KHTML, Like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; En-US; SCH-I919U Build/GRK39F) AppleWebKit/533.1 (KHTML, Like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; En-gb; ALCATEL ONE TOUCH 922 Build/GRK39F) AppleWebKit/533.1 (KHTML, Like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; En-us; Cloudfone ICE 2Gs Build/FSV06) AppleWebKit/533.1 (KHTML, Like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; En-us; HS-U820 Build/GRK39F) AppleWebKit/533.1 (KHTML, Like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; En-us; K-Touch_W610 Build/GRK39F) AppleWebKit/533.1 (KHTML, Like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; En-us; OPPOX9015 Build/GRK39F) AppleWebKit/533.1 (KHTML, Like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; En-us; Z788G Build/GRK39F) AppleWebKit/533.1 (KHTML, Like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; GT-S5830ide_DE Build/GINGERBREAD) AppleWebKit/ (KHTML, like Gecko) Version/ Mobile Safari/
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; Pt-pt; BLU_Elite_3.8 Build/GRK39F) AppleWebKit/533.1 (KHTML, Like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; ZTE V788D Build/GRK39F) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; Zh-tw; ZTE N789 Build/GRK39F) AppleWebKit/533.1 (KHTML, Like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; ar-; GT-S6802 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; ar-ae; YP-GI1 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; ar-eg; Aqua Sx Build/GRK39F) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; ar-eg; ONE TOUCH 4007D Build/GRK39F) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; bg-bg; GT-S5369 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; bg-bg; SAMSUNG GT-B5510/B5510XXLE1 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; bg-bg; SAMSUNG GT-I9070P/I9070PBOLK1 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; bg-bg; SAMSUNG GT-S5830i/S5830iXXLA4 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; bg-bg; XT389 Build/0C.03.05R_S) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; cs-cz; SAMSUNG GT-P1000/P1000BOJU3 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; de-; GT-I8160L Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; de-at; GT-S7500T Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; de-de; ALCATEL ONE TOUCH 918A Build/GRK39F) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; de-de; BLADEII Build/GRK39F) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; de-de; GT-B5512B Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; de-de; GT-I9070 Buile/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; de-de; GT-S5302B Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; de-de; GT-S5830C Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; de-de; GT-S5839i-ORANGE/S5839iBVLC3 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; de-de; HUAWEI U8661 Build/HuaweiU8661) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; de-de; LG-E400-Orange/V10g Build/GRK39F) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1 MMS/LG-Android-MMS-V1.2
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; de-de; MB626 Build/5.5.1Q-209) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; de-de; MyPhone A818 Slim Duo Build/GRK39F) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; de-de; SAMSUNG GT-I9070P/I9070PBOLE2 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; de-de; SAMSUNG SGH-I757M/I757MUGLCA Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
Phone	Mozilla/5.0 (Linux; U; Android 2.3.6; de-de; e1105_v73_gq1006_rtp Build/GRK39F) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1
